n_samples,n_water_only,n_non_water_only,mean_mse_global,median_mse_global,std_mse_global,p90_mse_global,mean_mae_global,median_mae_global,std_mae_global,p90_mae_global,mean_ssim_global,median_ssim_global,std_ssim_global,p90_ssim_global,mean_mse_brain,median_mse_brain,std_mse_brain,p90_mse_brain,mean_mae_brain,median_mae_brain,std_mae_brain,p90_mae_brain,mean_ssim_brain,median_ssim_brain,std_ssim_brain,p90_ssim_brain,mean_peak_abs_err_brain,median_peak_abs_err_brain,std_peak_abs_err_brain,p90_peak_abs_err_brain,mean_peak_rel_err_brain,median_peak_rel_err_brain,std_peak_rel_err_brain,p90_peak_rel_err_brain,mean_peak_loc_err_vox_brain,median_peak_loc_err_vox_brain,std_peak_loc_err_vox_brain,p90_peak_loc_err_vox_brain,mean_peak_loc_err_mm_brain,median_peak_loc_err_mm_brain,std_peak_loc_err_mm_brain,p90_peak_loc_err_mm_brain,mean_dice_focus_brain_thr50,median_dice_focus_brain_thr50,std_dice_focus_brain_thr50,p90_dice_focus_brain_thr50,mean_dice_focus_brain_thr70,median_dice_focus_brain_thr70,std_dice_focus_brain_thr70,p90_dice_focus_brain_thr70,checkpoint,epoch
100,10,90,0.0038792845839634,0.0036846417933702,0.0008911797914039,0.0052088217344135,0.0288354838453233,0.028660450130701,0.0029022400904543,0.0330368243157863,0.7644604265458733,0.7619546756249496,0.0176734261850398,0.7848711031651283,0.008749247326826,0.0079822111874818,0.002901728905486,0.0121755644679069,0.0562412361303965,0.0552079677581787,0.0075219306747297,0.0670877948403358,0.7515075014249113,0.7567222572007413,0.031904770736319,0.7892223945422958,0.1309781418906317,0.1112786531448364,0.1048473718316057,0.2550086498260499,0.0327978790357727,0.0290586493210076,0.0267021272577147,0.0703513270013148,2.459378653178741,2.0,3.9660098862794704,4.123105625617661,2.459378653178741,2.0,3.9660098862794704,4.123105625617661,0.8498709052422423,0.8580221645571755,0.0559512505191132,0.9153027975149418,0.8340977274219491,0.8501019658872366,0.0668271723301164,0.9055161535807108,best.pth,95
100,10,90,0.0079669389594346,0.0065476924646645,0.0045950075766805,0.0092040959745646,0.0398184369131922,0.0383151546120643,0.0072580626848846,0.0439731352031232,0.6736969217131832,0.6728689690669819,0.0175447269325606,0.6993679214525428,0.0148281894313792,0.0144122000783681,0.0040620839206633,0.0213601116091012,0.0762543528444237,0.0756302513182163,0.0107409303737055,0.0904340997338295,0.6391521044396554,0.6461818475383208,0.0415966569282044,0.6816571800828635,0.4825286971198188,0.514028787612915,0.2798179347118572,0.8414813518524171,0.1126153306295261,0.1211565302186579,0.0589188151620826,0.1812341756264028,3.1207688673402,2.724744871391589,3.5252614574392678,6.008276253029822,3.1207688673402,2.724744871391589,3.5252614574392678,6.008276253029822,0.785948734389723,0.7913634529371342,0.0587597167275155,0.8552430591162188,0.7856608737013158,0.802214141564844,0.0764353432297983,0.8781823281780609,epoch_010.pth,10
100,10,90,0.0075333411013707,0.0067700599320232,0.0025916549745783,0.0092679431661963,0.0402649706974625,0.0395640116184949,0.004101388865232,0.0444691564887762,0.6707043740961093,0.6651895899920678,0.0298753640285445,0.6990010392553098,0.0159684054036107,0.0154091585427522,0.0028785873991127,0.0201852045953273,0.0806847882767518,0.0793798826634883,0.0069705584435024,0.0899274863302707,0.6420984563899405,0.6436567811745288,0.0295647063899204,0.6800870763732614,0.2525307337443034,0.259811520576477,0.1558192098069386,0.4755815505981445,0.0631216627786299,0.0642745698213153,0.0417582550967282,0.1134814792416177,2.8687598926521547,2.23606797749979,3.317159931574558,4.918983488369,2.8687598926521547,2.23606797749979,3.317159931574558,4.918983488369,0.7697138449772679,0.7750894975500986,0.0584899716878836,0.8472596359512461,0.7411941813014026,0.7441749697365159,0.0806236059726163,0.8384031538350667,epoch_020.pth,20
100,10,90,0.0059114996064454,0.0053512768354266,0.0019292024447374,0.0078458299860358,0.035156073551625,0.0348036810755729,0.0037103478362814,0.0395262137055397,0.7055770165933112,0.6989374668374374,0.0231692498774105,0.7277692737647162,0.0118492517723805,0.0113297160714864,0.0027289742802612,0.0154724236577749,0.0694452763017681,0.0679020099341869,0.0064730182674642,0.078062143176794,0.6665663777457488,0.6683461589365478,0.0238107462408995,0.6953444664293637,0.2524130609300401,0.2405399084091186,0.1643029125608945,0.4800471067428589,0.0605573529660813,0.0615614015915059,0.0374793827660232,0.1081027936699869,2.4054751691675027,1.5731321849709865,3.787746367413201,4.135059131767824,2.4054751691675027,1.5731321849709865,3.787746367413201,4.135059131767824,0.8111657925755146,0.8158869187445613,0.0548795286635697,0.8784767908606954,0.7841714849415544,0.7812354325473803,0.0717552675112373,0.8713764609419632,epoch_030.pth,30
100,10,90,0.0058395623415708,0.0054817863274365,0.0016020250193936,0.008030566945672,0.0345535112544894,0.0339988153427839,0.003831324483035,0.0392702091485261,0.7149431326226768,0.7117637572831874,0.0188393075349138,0.7344904389799797,0.01222705174134,0.0116826640442013,0.0031815611001529,0.016897240281105,0.0673696374313699,0.0655625574290752,0.0077716340070274,0.0781493686139583,0.6806878318402554,0.6829826917018265,0.027297381665156,0.7111405132791351,0.1769875446955363,0.1696646213531494,0.1190978836139639,0.3307163715362549,0.0438070672727227,0.0414079196096423,0.0302992238868538,0.0842240142700464,2.4061418520770186,1.5731321849709865,3.518117117770533,4.276634187902944,2.4061418520770186,1.5731321849709865,3.518117117770533,4.276634187902944,0.7942196401108867,0.8068700309017806,0.0634960108291091,0.8648977990158612,0.7686017123871532,0.7883311783263286,0.0740616081817466,0.8557106974640959,epoch_040.pth,40
100,10,90,0.0054956965707242,0.0052118629682809,0.0011644641417628,0.0070703572127968,0.0337243856117129,0.0340997129678726,0.0028920732157599,0.037151513621211,0.7208335790047314,0.7160496632927713,0.0226372406907478,0.743716258924193,0.0124558047701915,0.0112760295160114,0.0044686589810887,0.0176807571202516,0.0678736023190948,0.0663736574351787,0.0093644818203362,0.0788659714162349,0.6822687620734154,0.6841096050230393,0.0277979649420571,0.7118628019293369,0.1860183980729844,0.1651732921600341,0.1635051771097504,0.3307203769683838,0.0456106757806246,0.0431909638487221,0.0373845817863118,0.0786668992416906,2.3478801031462915,1.7320508075688772,3.5991840308487184,4.58257569495584,2.3478801031462915,1.7320508075688772,3.5991840308487184,4.58257569495584,0.8245637939507872,0.8335357163726516,0.0616006971481982,0.8892789584601974,0.8085190261480047,0.8247000292516691,0.0771186326867625,0.9009026918761924,epoch_050.pth,50
100,10,90,0.0047379914484918,0.0044743635226041,0.001113535924888,0.0062462410889565,0.0313452755101025,0.031043111346662,0.0029681498888333,0.0348765812814235,0.7389596356748201,0.7365260105761482,0.0201146383814724,0.7603553462764245,0.0100736393334551,0.0095610171556472,0.0029079731440454,0.0140792708843946,0.0620755752755535,0.0608806125819683,0.0080672520526662,0.0733267903327942,0.7080546581685858,0.7123056458743406,0.0327107814324699,0.7476263520799153,0.1671799686219957,0.1383097171783447,0.1326459134800739,0.3337974309921265,0.042033665782448,0.0358445161886578,0.0337703181925564,0.0820049151156733,2.43308382865083,1.9840593925343333,3.774489336244638,4.483179928995207,2.43308382865083,1.9840593925343333,3.774489336244638,4.483179928995207,0.8324412072009456,0.8402748449038602,0.0530716294008914,0.890943957601323,0.8188793677963844,0.83146977663584,0.0654291296059431,0.8947640184620934,epoch_060.pth,60
100,10,90,0.0047262517060153,0.004465882666409,0.0010495002286608,0.0064026198349893,0.0319020153954625,0.0315272137522697,0.0030393800632739,0.0366768818348646,0.732448900279562,0.7308625188915793,0.019763627279604,0.7533524658221518,0.0105419555213302,0.0100045455619692,0.0029378188779208,0.0136068643070757,0.0639111238635248,0.0622381903231143,0.007480622039394,0.0733175076544285,0.7127779174687439,0.7160597031452596,0.02776362849379,0.7470205355428428,0.1667433685726589,0.1300251483917236,0.1349351723382827,0.3777132034301759,0.0421573324480706,0.0324551025069538,0.035430857157955,0.0891390308983218,2.424829076887918,1.7320508075688772,3.571209498364976,4.58257569495584,2.424829076887918,1.7320508075688772,3.571209498364976,4.58257569495584,0.8407345281802259,0.8494858141730657,0.0580715080971242,0.9082696091489256,0.8241896420071207,0.8282641744798924,0.0653732936712191,0.9012029495980224,epoch_070.pth,70
100,10,90,0.0041659096535295,0.0039715569000691,0.0008767244728214,0.0056002201046794,0.0293391856178641,0.029036745429039,0.0026316920782763,0.0331896193325519,0.7578784316714123,0.7539573177080452,0.0191421457174153,0.7828617424926442,0.0089391561949418,0.0081186620518565,0.0030659531676817,0.0127019677311182,0.0574441618803474,0.0552037209272384,0.008540780944156,0.0687691375613212,0.7390473374669486,0.7439863356172782,0.0338370325989323,0.7782879530852385,0.1600539498858981,0.1252330541610717,0.1391321300759187,0.374089503288269,0.0419651443261219,0.0326493862912626,0.0397816410099943,0.0990589137761805,2.342424361847591,2.0,3.6910918737053975,4.381266618682193,2.342424361847591,2.0,3.6910918737053975,4.381266618682193,0.8568902826545196,0.8699910835430094,0.0538548628537822,0.9147974511387938,0.8372581008292032,0.8505494505358888,0.0607317614908073,0.9050962447896612,epoch_080.pth,80
100,10,90,0.0040398491965606,0.0038054489996284,0.0010346591492312,0.005593063076958,0.0289569281227886,0.0289135137572884,0.0028857009187626,0.0326790858060121,0.7655218183565617,0.7634569028304619,0.0191269289898558,0.7863631487763452,0.0091843099229865,0.0082726730033755,0.0031961808058057,0.0139475833624601,0.0573772529760996,0.0546565055847168,0.0094033827472322,0.0719312734901905,0.7457851030437801,0.7507012799505174,0.038698130452844,0.7945477057167655,0.2830993360943264,0.2794930934906006,0.1691638003678272,0.5217096805572511,0.0682491053730727,0.0691929627627275,0.0391373501853711,0.1220684471193946,2.3909210036246367,2.23606797749979,3.697618915371816,4.169052632551482,2.3909210036246367,2.23606797749979,3.697618915371816,4.169052632551482,0.8468065958619039,0.8551795220989551,0.0538443703222791,0.9092171717119484,0.8338089987552934,0.8472235383698264,0.0618933755112558,0.9073111211997676,epoch_090.pth,90
100,10,90,0.0038651520409621,0.0036757237976416,0.000936065441643,0.0052402832079678,0.0285574994422495,0.0281635047867894,0.0034242919706507,0.0329352479428052,0.7713489938841696,0.7692905766801954,0.0159990395180031,0.7935787851772762,0.0085147349629551,0.0077046763617545,0.0030414109430005,0.0123898371122777,0.0550728852136267,0.0533429570496082,0.0087153495007699,0.0678475968539714,0.7546746024036732,0.7584674020222261,0.0372248582014129,0.7997344136634753,0.1338181389702691,0.1188042163848877,0.1060324864330048,0.2354255676269531,0.0339089664587183,0.0276265491200419,0.0278551897562944,0.0632092612126465,2.249341413657728,1.5731321849709865,3.808822635864122,4.169052632551482,2.249341413657728,1.5731321849709865,3.808822635864122,4.169052632551482,0.8560407890733384,0.8635546320244925,0.050298005379972,0.9148056817862018,0.8435972092025299,0.8509482617766932,0.0574161562726812,0.9045556068533838,epoch_100.pth,100
